UID,Timestamp,Status,Videos Count,Query,Random Topic,Augmented Query 1,Augmented Query 2,Time to copy audio,Time to load and transform video,Time to load and transform audio,Time to load and transform text,Time to get ImageBind inputs,Time to get ImageBind embeddings,Video ID 1,Video Value 1,Video Selected 1,Video ID 2,Video Value 2,Video Selected 2,Video ID 3,Video Value 3,Video Selected 3,Video ID 4,Video Value 4,Video Selected 4,Video ID 5,Video Value 5,Video Selected 5,Video ID 6,Video Value 6,Video Selected 6,Video ID 7,Video Value 7,Video Selected 7,Video ID 8,Video Value 8,Video Selected 8,Video ID 9,Video Value 9,Video Selected 9,Video ID 10,Video Value 10,Video Selected 10,Video ID 11,Video Value 11,Video Selected 11,Video ID 12,Video Value 12,Video Selected 12,AvScore
31,2024-06-18 17:20:39.799,not_blacklisted,8,Network Security Protocols,Germanic language and its dialects: history and development\,Investigate evolution of Low German in Northern Europe since 14th century.,"History and dialects of Westphalian Low Saxon, a regional language in Germany.",1.0141334533691406,16.188374042510986,1.32832932472229,0.12301349639892578,18.655388832092285,0.0740208625793457,Lgvf0FEzxrA,0.16136492788791656,true,pd3ww-Wq-GQ,0.2660166621208191,true,ZSYLxi5JhVI,0.23932738602161407,true,idamwpKoJ2M,0.1737806349992752,true,3Ia_iS9_U-0,0.2417657971382141,true,2-nuMOYNNaE,0.33658367395401,true,QZ24izXJza8,0.2056543529033661,true,38KwI63F1QU,0.18530383706092834,true,TcqDiWzONG4,0.17453742027282715,true,TOkMTqw_Edo,0.1932397037744522,true,HHpf1He752s,0.1285022795200348,true,a3gM87_Ptr0,0.11753536760807037,true,
228,2024-06-18 17:22:21.877,not_blacklisted,8,The art of bonsai and its therapeutic benefits,European culinary expedition: reviews of restaurants and cafes\,"Parisian patisseries, Italian trattorias, Vienna's coffeehouses","Parisian patisseries, Spanish tapas, Greek gyros: a gastronomic journey.",0.8947465419769287,17.81944513320923,1.1364407539367676,0.2023906707763672,20.054742097854614,0.07024025917053223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
185,2024-06-18 17:23:30.256,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-18 17:34:22.191,not_blacklisted,8,The cultural significance of tattoos across cultures,The impact of stress on relationships.\,Stress on work-from-home couples during pandemic.,Impact of stress in the relationship of John and Jane at work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 17:34:45.666,not_blacklisted,8,Basics of blockchain technology,Sports appeals and challenges for fans\,,,0.24060750007629395,4.9302473068237305,0.2719864845275879,0.19299793243408203,5.6366331577301025,0.04210472106933594,E8nLwv4miSQ,0.2715481221675873,true,dXyqCN5nm9U,0.18275323510169983,false,nAnusoaxJGs,0.13047784566879272,true,5YchIxywars,0.1641252040863037,false,hKePbJ5Jexo,0.21290230751037598,false,CvuTRx_W7yA,0.34530261158943176,true,C3CQEZJr7Eg,0.24996182322502136,false,TIUdALXnPlQ,0.126815527677536,true,qGRUORmA7bc,0.22850343585014343,true,NLQF3j_opHQ,0.2577560245990753,true,N4RhpPRHt20,0.19725705683231354,true,,,,
228,2024-06-18 17:35:43.821,not_blacklisted,8,The science of happiness and positive psychology,Lessons on photography of the night sky and astronomical phenomena\,,,,,,,,,SADiRXD3Kiw,0.2313857078552246,true,jEdgvn7uHz4,0.2001509666442871,false,ZehZGaMAv8w,0.1783066987991333,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
166,2024-06-18 17:36:53.776,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 17:39:31.552,not_blacklisted,8,The narrative structure of episodic vs. serialized TV cartoons,"History of the Dutch Golden Age: art, trade, expansion\","Johannes Vermeer, Dutch Golden Age art, Delft trade expansion.","Dutch Golden Age: Vermeer, Rembrandt, trade, Amsterdam",1.0160815715789795,16.684773921966553,1.156299352645874,0.20289111137390137,19.061764240264893,0.07906937599182129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 17:40:16.763,not_blacklisted,8,Key events in the American Civil War,The influence of religion on the development of fine arts.\,,,,,,,,,3Bef07vhirY,0.08405512571334839,true,VCClETSbozM,0.10471544414758682,true,p3cbIEyUwrY,0.1367344856262207,false,cJdtdnTzFw4,0.2250903993844986,true,SNiMLw5hnrc,0.24743232131004333,false,RDtTf54mCjg,0.35452744364738464,true,yVQoXGqAprc,0.26202285289764404,true,uev8QOn6IRs,0.18679887056350708,true,DWPK6cMret8,0.3616202473640442,true,RdLjM_sBV08,0.18789945542812347,false,SQ78ARSBH98,0.2827540636062622,true,v3oTWUjMiBQ,0.2024707794189453,false,0.41
7,2024-06-18 17:48:55.029,not_blacklisted,8,Extreme weather survival tips,Reviews of hockey schools and academies where future stars are formed\,"Reviews of elite hockey academies: Shattuck-St. Mary's, Northwood, KES, Selects, Okanagan.",Hockey academy reviews near me by type and quality,1.1491756439208984,19.983986616134644,1.129951000213623,0.17444181442260742,22.439181566238403,0.07620000839233398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 17:49:45.215,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 17:51:48.373,not_blacklisted,8,Learning to Play the Cello as an Adult,Space secrets and riddles\,"Create a specific variation of the topic ""Space secrets and riddles"" using particular names, types, locations, or scenes, etc., but do not make it longer than 8 words. Please don't",,2.530531406402588,19.169256925582886,1.6140639781951904,0.1332080364227295,23.44885802268982,0.07815742492675781,QHICNmnWA6U,0.3238748013973236,false,5ZMlFSxB50k,0.26151663064956665,true,ARnp02AIYno,0.25996559858322144,false,ra0IzjbRy1w,0.14755937457084656,true,LpQPRsyRMpg,0.18303826451301575,true,_YJiAcfWe-4,0.22306294739246368,false,z8SWOpAMJ0Q,0.286513090133667,true,s2OyazK8XgY,0.15169988572597504,true,WjnQT99fr2M,0.21392428874969482,true,MsPX7Fan1BQ,0.28159618377685547,true,0RiByxA5ryE,0.32712334394454956,true,wPwFL8P8DMI,0.28895920515060425,true,
185,2024-06-18 17:55:54.189,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 17:56:37.270,not_blacklisted,8,Removing Malware and Spyware,Research of asteroids and comets.\,67P/Churyumov-Gerasimenko comet analysis.,,0.8399758338928223,12.975818872451782,0.8467938899993896,0.2506418228149414,14.914860725402832,0.0706026554107666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 17:57:20.198,not_blacklisted,8,Role of the conductor in an orchestra,Instructional videos on basic skills and fundamental elements of hockey for beginners\,,,0.24527287483215332,3.9473917484283447,0.2626044750213623,0.1378307342529297,4.5938944816589355,0.04004216194152832,dOaBj5I7dTE,0.1882970929145813,true,CygKIR7o_uQ,0.22089087963104248,true,G_WK6mCbnpw,0.32913845777511597,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
87,2024-06-18 18:00:03.859,not_blacklisted,8,Performance Monitoring Tools for Linux,Ronaldo: Best moments of his Euro career\,"\uc0\u55356 \u57119 Ronaldo's top Euro performances: Madrid, Portugal, final goals, penalty kicks. \u55358 \u56645",Ronaldo: Unforgettable moments in Euro 2016 group stages,1.9611759185791016,17.737947702407837,1.0281331539154053,0.19473958015441895,20.928714990615845,0.06877636909484863,BV1vQBxi44E,0.3238452672958374,true,a4Qvh6VIoSs,0.3082416355609894,true,LGco8JFaUmU,0.32597899436950684,true,XDt5V0huZ6c,0.27095574140548706,true,X3a0kvgsaok,0.316331148147583,true,-09SdFk8dCs,0.30681487917900085,true,KT5kF8eJwXU,0.2784458100795746,true,Cdm61q0YQLI,0.26182320713996887,true,IpOT1-WZhdk,0.2497556507587433,true,ygc7SU802_w,0.2969384789466858,true,,,,,,,0.42
8,2024-06-18 18:03:28.014,not_blacklisted,8,Iconic Piano Composers,A story about legendary technological inventions and discoveries\,"Create a 8-word, specific variation of the topic ""A story about legendary technological inventions and discoveries"" that includes names, types, locations","Create a specific title for a story about legendary technological inventions and discoveries, using particular names, types, location or scene, etc., that is no longer than 8 words. Do not use emojis.",0.8180103302001953,19.829517126083374,1.064941167831421,0.1360008716583252,21.850167989730835,0.06804966926574707,LoL3BlmE0ps,0.21255221962928772,true,6uQ2QyZAD14,0.25553643703460693,true,av8AsBCvJcE,0.18669074773788452,true,FRiEQ8stn0M,0.18839263916015625,true,dRP9jNA0PQ8,0.2999548614025116,true,50viCXN24CQ,0.16747766733169556,true,1ePbnY3Yhw4,0.2625191807746887,true,Tp_BtWUNxSo,0.18667420744895935,true,C6pa_hzfSSU,0.16774889826774597,true,P4i-dNTpOic,0.3225688934326172,true,,,,,,,0.40
7,2024-06-18 18:05:47.347,not_blacklisted,8,The cultural evolution of comic books,Fashion in the world of sports: stylish sports kits\,NFL team uniforms: Seattle Seahawks vs. Los Angeles Rams,,0.834625244140625,21.144022703170776,1.209280252456665,0.12070059776306152,23.310261726379395,0.068756103515625,BSv8msEQrwI,0.1821671426296234,true,TQVAGwB8L5A,0.23522906005382538,true,vk6ROHhZcfs,0.2837386131286621,true,eDx3icuzH_g,0.22081944346427917,true,u-TtLz4p4PM,0.18686941266059875,true,QLTX5f9uxPE,0.2653405964374542,true,OfTVcTD8YjI,0.2848623991012573,true,XCQUjKBPPWg,0.15787197649478912,true,qjzin0ARlUE,0.2141931653022766,true,-YDJuIAB7V0,0.1869017779827118,true,,,,,,,0.42
10,2024-06-18 18:10:28.017,not_blacklisted,8,Notable composers for wind ensembles,Preparing biathletes for competitions in hot climates.\,Olympic biathletes ready for Qatar heat,Preparing biathletes for Africa's Sahara heat.,0.23659300804138184,4.89410400390625,0.2870755195617676,0.1972956657409668,5.615881681442261,0.03974628448486328,CLdtn3A4b-E,0.19445644319057465,true,GhpWdkXyP3E,0.21631303429603577,true,9Is0a2jGe94,0.24143195152282715,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
185,2024-06-18 18:13:29.000,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 18:16:05.383,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 18:16:17.058,not_blacklisted,8,Crafting traditional musical instruments,Psychology of wisdom: how to become a wise person\,"Psychology of wisdom in ancient Greece: Understanding the philosophy of Socrates, Plato, and Aristotle.",Learning wisdom: how to become wise like Socrates in Athens.,0.8828389644622803,15.111248016357422,1.23026442527771,0.1317143440246582,17.35812497138977,0.07255768775939941,TaA3xRV_o2E,0.18801872432231903,true,16B9tVlTa8A,0.1775977909564972,true,s2hQTEy5UKs,0.2742800712585449,true,ljYgovKwmOk,0.32186710834503174,true,9PiALcknhOo,0.15547415614128113,true,CUkF68lK1sE,0.12939099967479706,true,ZanccRLpLkQ,0.14196035265922546,true,_CGwKR32ooM,0.15392379462718964,false,5T-A7D3vtf8,0.2428124099969864,true,LBX7gpegwnA,0.152756929397583,true,EU4B41NWf7k,0.17846734821796417,true,,,,0.41
31,2024-06-18 18:21:58.349,not_blacklisted,8,Development of classical music,Natural attractions of Latin America: beauty and unique places\,"Unique Latin American natural wonders: Angel Falls, Perito Moreno Glacier, Atacama Desert, Iguazu Falls",Focus on Brazilian nature: Amazon rainforest waterfalls and Rio de Janeiro beaches.,0.7391982078552246,13.838253259658813,0.9417767524719238,0.19602394104003906,15.716606855392456,0.061905622482299805,NGna-k3AWCM,0.29078733921051025,true,fHh7o6ofuDQ,0.2418130338191986,true,ynCuwAA9N68,0.33135485649108887,true,wip4qKaU3qM,0.28728824853897095,true,L4TxAFj_N7U,0.16686508059501648,false,xf9XRndcJRQ,0.3396681547164917,true,ObAHuwdT2nA,0.3048231601715088,true,3vK5yeDK5BU,0.223994180560112,true,iOuNX2CBgRs,0.19323168694972992,true,,,,,,,,,,0.40
166,2024-06-18 18:35:29.721,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 18:37:42.109,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-18 18:40:55.275,not_blacklisted,8,Configuring Firewall Settings,Piano lessons for beginners.\,Free online lessons for local adult beginners.,Private piano lessons by Mrs. Johnson in Chicago for adults.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 18:41:08.599,not_blacklisted,8,The psychology of color in marketing,Automotive energy saving technologies\,,,0.8864498138427734,15.582131385803223,1.1543078422546387,0.20537161827087402,17.829924821853638,0.07103800773620605,Oxa5QL6lnc4,0.32254332304000854,false,M056sCyarNc,0.21436947584152222,false,NUVQIwO1SEI,0.2822172939777374,false,ERjgrYsnqPI,0.34093010425567627,true,8wBGHR7Lza4,0.3012906610965729,false,GOq65VIUK20,0.13905580341815948,false,QnPRVHUbG1M,0.19724926352500916,false,VdjUqlRP3h8,0.1805080771446228,false,8uHxXBCOfHg,0.2506437599658966,false,ohhCd8bgKYI,0.1990431845188141,false,gVPL70thM6M,0.16879993677139282,false,,,,
117,2024-06-18 18:46:53.743,not_blacklisted,8,Famous works of Shakespeare,"How to create a video blog: filming, editing and publishing\","Hiking travel vlog: capturing nature, editing tips, and sharing on YouTube.","How to create a video blog in nature: filming, editing, and publishing"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-06-18 18:47:19.028,not_blacklisted,8,The psychology behind superstitions,"Dinners based on rice and vegetables: vegetable pilaf, rice with Asian vegetables\",,,1.0248053073883057,24.672603607177734,1.047417163848877,0.19388198852539062,26.94040560722351,0.07481098175048828,q0TzKcZFcW8,0.19449129700660706,true,XK_C-ot-l0U,0.16532984375953674,true,t3V3lZUO77c,0.16991160809993744,true,tLjD6tMTPXU,0.15894481539726257,true,PuV2jw9XyVY,0.1223246306180954,false,nbF3vPWoPVg,0.14353004097938538,true,8M3u_kPa1nU,0.1048973873257637,true,TaFQj9yufIo,0.1758357584476471,true,-FfhhZkQN0g,0.13533733785152435,true,mThJNu3wVCA,0.21737387776374817,true,x4UfZvWpRI0,0.15886902809143066,true,p1Y6Dr5esW4,0.15344753861427307,false,0.43
31,2024-06-18 18:54:45.223,not_blacklisted,8,Cooling System Maintenance,3.5\,AI and humanity's relationship within the context of a futuristic society.,Assist user with recipe for vegan chocolate cake baked in Paris.,0.8531744480133057,15.006357431411743,1.0323402881622314,0.17702603340148926,17.07041358947754,0.06862258911132812,vfWiWHSp2w0,0.15196923911571503,false,Sfuy23AFUuk,0.1799561083316803,false,7WVJrSk2va4,0.20318058133125305,false,EPmkYaVzJu4,0.17966622114181519,false,bY0OGrSBrVk,0.18456293642520905,true,k_3DFCzcMC4,0.18217013776302338,false,kXf05O49G30,0.18285854160785675,true,mwoiTcTGjrk,0.16281694173812866,true,eVaeKfEr7C0,0.17569801211357117,false,jOAwOTLzUEc,0.18674887716770172,true,,,,,,,
166,2024-06-18 18:55:57.008,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 18:57:53.426,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 18:59:17.056,not_blacklisted,8,Classic Looney Tunes characters and their cultural impact,"Religion news: religious events, discussions, cultural practices\","Greek Orthodox rituals, Christian events, Vatican controversies, Buddhist meditation, Sikh pilgrimage, Islamic festivals","Buddhist ceremonies in Japan, Christian debates in America, Islamic rites in the Middle East, Hindu rituals in India",1.019134759902954,18.282698154449463,1.1819846630096436,0.15069913864135742,20.636142253875732,0.07678055763244629,k7eK1J9wKDc,0.16814091801643372,false,rWNFote9pRQ,0.31795376539230347,true,sf6oRg1AWqA,0.2652890086174011,false,26VFTMvdDzY,0.2990453243255615,true,BikqQfX8Rv0,0.21271482110023499,false,EF-Hv3_YKbk,0.2515365481376648,false,7v2wx8D3D4A,0.2650032639503479,true,alDH_Ajb7wg,0.23503915965557098,true,oHiUREZGOyM,0.21621085703372955,false,HOjEdUoTtu8,0.21106036007404327,false,PHj71JBX6YI,0.27542799711227417,true,gjUJX0wMCr8,0.3244078457355499,true,
31,2024-06-18 19:00:20.532,not_blacklisted,8,The science of auroras (Northern and Southern Lights),How to create your own business: startup and scaling strategies\,,,1.148465871810913,10.056646347045898,0.6770129203796387,0.1890268325805664,12.08768892288208,0.05060434341430664,1wrCffU2tVw,0.23810887336730957,true,aixdp7cK8IM,0.17975783348083496,false,3rfMktrohlI,0.2783820629119873,true,BqMHCZ9Iqrw,0.20509594678878784,true,cGoxMa3vWzY,0.23006226122379303,true,LVV7iCqpzds,0.3555074632167816,true,,,,,,,,,,,,,,,,,,,
87,2024-06-18 19:11:03.452,not_blacklisted,8,Network Configuration in Linux,Best practices for developing leadership skills.\,Effective leadership strategies for tech startups in San Francisco.,Best practices for developing leadership skills in tech startups in San Francisco.,0.9681992530822754,19.786305904388428,5.232259750366211,0.19132018089294434,26.189921379089355,0.06882667541503906,fmxNf67MN3k,0.15786874294281006,true,sTBB49fXx6k,0.19125336408615112,true,Ih-QigCPj8w,0.25835734605789185,true,9Zxib9w_X94,0.15204361081123352,true,B8PrjxU_KTQ,0.24602726101875305,true,ovE0l4rTXqo,0.2205168604850769,true,4Ks7NJkFm9Y,0.09469759464263916,false,wn2xpgEe6X4,0.2685447633266449,true,jggV8yx4NQ8,0.16761425137519836,true,2dUG1ACcjVQ,0.29164808988571167,true,oTgapZ8EAso,0.1404028981924057,true,,,,0.38
166,2024-06-18 19:13:05.244,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-18 19:22:16.685,not_blacklisted,8,The End of World War II,Technique for drawing cartoon characters with digital paints.\,Digital paints for drawing Disney characters,"Create a cartoon character using Adobe Photoshop with Disney's style, featuring a mermaid in an underwater kingdom.",0.914480447769165,18.921592235565186,2.2813217639923096,0.14919638633728027,22.278527975082397,0.07473087310791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 19:23:02.190,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 19:23:23.756,not_blacklisted,8,Comparing animated series to their live-action counterparts,Traveling by car to secret and unexplored places\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
8,2024-06-18 19:24:55.063,not_blacklisted,8,Biophilic design and architecture,Stories about funny or unusual incidents at hockey games and behind the scenes.\,Hockey pranks involving NHL stars in Montreal backrooms.,,1.2667858600616455,18.088356494903564,1.2565457820892334,0.12233090400695801,20.7357497215271,0.07386660575866699,LTyFOENkJ5k,0.13361003994941711,false,hObCOWf0vOc,0.2276328057050705,true,1MjAul7e54A,0.33364176750183105,false,3Ti9zI6Y-g4,0.16111873090267181,false,gqCnUTVbMs4,0.3067803978919983,true,qOSROT5cxkE,0.1998942494392395,true,kseMgvzA1js,0.27638763189315796,true,x170vDkwHSA,0.3063603639602661,false,3M-L4vEilWI,0.18021637201309204,true,DHKHsbnWBQg,0.23869171738624573,true,Z3Mk2msd1M8,0.18932346999645233,true,l5JUF2gkZIg,0.31173986196517944,false,
166,2024-06-18 19:25:57.369,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 19:30:18.266,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 19:40:16.997,not_blacklisted,8,Human brain mapping,Interesting facts about ancient cities and cultures.\,Interesting facts about ancient Mayan cities.,Interesting facts about ancient Mayan cities.,0.93349289894104,18.61946177482605,1.430910587310791,0.10538101196289062,21.09099578857422,0.07056879997253418,OFNvmpxm0m4,0.2850686311721802,true,D-L4n7NCGAg,0.2981225848197937,true,sM1Lbp7g98s,0.2743110656738281,false,e4a5CU1KHX4,0.1689441055059433,false,8n38h8fN4i4,0.31000491976737976,true,DSwSt93Ojb0,0.15726038813591003,true,srZR_8sz-dg,0.3178904056549072,true,GA5It8NbtbU,0.16202788054943085,false,Uv-3eeJnHI4,0.34720033407211304,true,rV7-_0TzBVI,0.18724296987056732,true,soK8hTt9e3Y,0.3415035903453827,true,,,,0.42
185,2024-06-18 19:44:13.551,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 20:03:00.351,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 20:22:13.554,not_blacklisted,8,The transformation of Harley Quinn from comics to screen,"Traveling around Hong Kong: Hong Kong Island, Kowloon, markets.\","Famous markets in Kowloon, Hong Kong Island gems.","Explore Lan Kwai Fong, Temple Street Night Market, and Star Ferry in Hong Kong.",0.26302671432495117,5.1123151779174805,0.27137231826782227,0.18505597114562988,5.832571744918823,0.03996896743774414,i2l0fLaHRZ0,0.29116907715797424,false,WSLB2I5CD-4,0.22037865221500397,true,WdfiZSI_dOo,0.3303413987159729,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
216,2024-06-18 20:28:46.694,not_blacklisted,8,The role of the bassoon in orchestras,How to cook an omelette with vegetables.\,Easy Mediterranean vegetable omelette recipe.,"Easy, vegetable-packed omelette recipe for a cozy Sunday brunch at home.",0.9985120296478271,23.372885942459106,1.2868547439575195,0.20942044258117676,25.869450092315674,0.07430863380432129,4iIwNJ5B5K8,0.2998363971710205,true,8a9SQmLiqaI,0.33136066794395447,false,TRpxnoKQaPg,0.2524017095565796,false,Oh-o5Yxr9Ho,0.2915318012237549,false,RrPBFmWQ4KY,0.2833511531352997,true,s-BkHlAHeNg,0.30812880396842957,false,zpQRvr2KitY,0.3071287274360657,false,Of2XeUVV-wE,0.3226267099380493,false,-yaDFgjeVEQ,0.2484816014766693,false,luy-vcp6tAw,0.316867470741272,true,6PPtjJPELn0,0.2986055016517639,false,drH4f_eAhTU,0.309160977602005,false,
87,2024-06-18 20:36:02.071,not_blacklisted,8,The science of happiness and positive psychology,Which Premier League club are you: testing and analysis of results\,\uc0\u55349 \u56598 \u55349 \u56613 \u55349 \u56610 \u55349 \u56608  \u55349 \u56586 \u55349 \u56610,Which Chelsea FC fan-club are you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 20:36:24.856,not_blacklisted,8,Cleaning Computer Components,Ronaldo and his team: Great moments\,,,0.915203332901001,21.69004487991333,1.0428204536437988,0.20168113708496094,23.851296424865723,0.07289576530456543,9VvseXgxArk,0.07148878276348114,true,nLxmuh6wCVY,0.23160430788993835,false,zI4clL9i0dI,0.04426150023937225,true,L4HneiHMAcE,0.10828505456447601,false,vAlpPqUPQ7A,0.054801180958747864,true,Cs8-FRnzU2I,0.059100355952978134,true,GIhAVMY1TU4,0.08443736284971237,true,b6dNn6HpI30,0.07502523064613342,true,W7Ps_stXYp8,0.07509125769138336,false,UzxPSpjSpfI,0.09418226778507233,true,66AMRweLTAE,0.05514556169509888,true,,,,
185,2024-06-18 20:42:34.034,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-18 20:45:01.269,not_blacklisted,8,Historical significance of the harpsichord,Science and society\,Climate change in the Arctic: effects and policy solutions,Climate change policy in Europe,0.5796325206756592,7.722213268280029,0.7424077987670898,0.13564777374267578,9.181109428405762,0.05440568923950195,VMIhrgpO2xI,0.2109808623790741,true,tD-K6ZABU48,0.21180012822151184,true,dVbjNn0ZHRg,0.19063043594360352,true,ynS6vSADCz0,0.15733905136585236,true,sMaL7Md3TOw,0.16850635409355164,true,q5AoTzRWvg8,0.14606770873069763,true,Q0YPhwVcMa8,0.16285018622875214,false,,,,,,,,,,,,,,,,
199,2024-06-18 20:52:37.857,not_blacklisted,8,"""The storytelling techniques used in """"Watchmen""""""",Mercedes-Benz CLA-Class: stylish and affordable sedan\,"2021 Mercedes-Benz CLA 250, Midnight Edition, Los Angeles test drive.","2022 CLA250, luxury, Los Angeles, sunset drive.",0.7151517868041992,12.854521989822388,0.9373800754547119,0.20891737937927246,14.717291831970215,0.06232738494873047,yNZEeJDl72M,0.2913915812969208,false,M4gIW68_7u8,0.2774253189563751,false,DCCNTDP4pNo,0.20447617769241333,true,5IOgT3QpVH4,0.22044216096401215,false,abl5hKNmaqs,0.2954820394515991,true,N-3hTeNPjA4,0.2721226215362549,true,Cj5E7GdFkBk,0.2883606255054474,true,BA0NMGz8mcA,0.288374125957489,true,KZcWCLSyIBw,0.2920125722885132,false,,,,,,,,,,
199,2024-06-18 20:57:47.393,not_blacklisted,8,The role of humor in Marvel vs. DC movies,Web development and web design\,"Create a specific variation of topic ""Web development and web design"" by mentioning particular names, types, location, or scene, and limit it to 8",WordPress plugins for e-commerce in New York City,0.6508378982543945,12.743044137954712,0.9354908466339111,0.14856958389282227,14.479482412338257,0.05958819389343262,9NPXczSRWn8,0.17548871040344238,true,CZYQxsY98xg,0.2568173408508301,false,PsydxWvEFn0,0.23200130462646484,true,XRavLf-lN98,0.19897830486297607,false,6gw8Su9m--Y,0.18740737438201904,false,DyODOdtuDGE,0.21965362131595612,false,-RQHytKgaY8,0.2396184802055359,true,H0VHuW2QRtg,0.13833633065223694,true,,,,,,,,,,,,,0.37
228,2024-06-18 21:02:31.258,not_blacklisted,8,Underwater cities and the mysteries of the deep ocean,Investing in alternative cryptocurrencies (altcoins) based on Ethereum.\,"Investing in Ethereum-based altcoins: DeFi, NFTs, layer 2s, and decentralized exchanges.",Investing in DeFi Ethereum altcoins in 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 21:02:51.044,not_blacklisted,8,Unit Testing with JUnit,Technical analysis and analysis of battle stars strategies\,,,2.252018928527832,17.846569776535034,1.3551688194274902,0.1801595687866211,21.65689754486084,0.07425427436828613,i-UtX2Ai-90,0.2164301574230194,true,hBdp93oMBn4,0.21415160596370697,false,On7DOq_oGUo,0.20473462343215942,false,Ie1GC8hEHj4,0.198860764503479,false,3TvJ2TiETHo,0.2016693353652954,false,IR-ARI-mly8,0.2886945903301239,true,84HMZDRQhZ8,0.21484987437725067,false,m3oT9blJacQ,0.2561635971069336,true,a_Ud2lJOAWM,0.2824084460735321,false,0fsxnxFKESg,0.21755379438400269,true,Ft5Qymkm0eg,0.30938661098480225,false,lM3BhyhaQH4,0.282234251499176,true,
199,2024-06-18 21:05:27.514,not_blacklisted,8,The evolution of Batman,Religion and culture: interaction and influence.\,Christianity's impact on African culture: a comparison.,"Explore the relationship between ""Hinduism and Buddhism in Nepal,"" considering their influence on local culture and interaction within the region.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-06-18 21:05:45.457,not_blacklisted,8,Light painting photography,Tourism on the territory of industrial facilities and factories\,,,0.48380374908447266,10.025097846984863,0.6401441097259521,0.19449090957641602,11.344650030136108,0.05050492286682129,9HbhHbIzWdQ,0.19915014505386353,false,pzdesynt5l4,0.2143453061580658,true,GFIOCHEW08M,0.10564707219600677,false,xw1VOVXSCgI,0.12445570528507233,false,C7xz9JG7yoU,0.1762653887271881,true,xUQomLiOLec,0.18660935759544373,true,,,,,,,,,,,,,,,,,,,
